Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Clicks,Conversions,Conversion Type,Conversion Rate,Sessions
2024-04-30,IN,,facebook_int,Retargeting_Display_Geo_Targeted_Sales_Q3_Jul'23,9205.0,472,install,0.05127648017381858,7292
2024-04-03,JP,DigitalLeap,email_blast,SB_Social_Hindi_New_Installs_Apr'22,,449,sign_up,,7894
2024-08-20,IN,MarketPro,organic,SB_UAC_Broad_New_Installs_Mar'24,2211.0,64,sign_up,0.028946178199909543,1897
2024-06-20,IN,,email_blast,Performance_Video_Broad_Sales_Q3_Jun'23,,21,sign_up,,3470
2025-08-22,US,DigitalLeap,googleadwords_int,Retargeting_Search_Geo_Targeted_Awareness_Push_Mar'24,2459.0,166,re-attribution,0.06750711671411143,2384
2025-03-05,GB,,email_blast,SB_Display_Geo_Targeted_Awareness_Push_Nov'24,1525.0,39,sign_up,0.025573770491803278,1516
2024-12-22,IN,,snapchat_int,Brand_Video_English_New_Installs_Nov'23,,50,re-engagement,,3919
2024-01-23,IN,,organic,SB_Search_Lookalike_KYC_Completed_Mar'24,6960.0,252,sign_up,0.03620689655172414,6189
2025-09-07,IN,,snapchat_int,Brand_Search_Hindi_Awareness_Push_Nov'22,,347,sign_up,,5963
2024-02-01,BR,,facebook_int,Retargeting_Search_Geo_Targeted_Awareness_Push_Aug'22,,86,install,,1147
2025-09-12,IN,,email_blast,Retargeting_Display_Lookalike_Awareness_Push_Sep'23,,412,purchase,,6424
2023-12-14,GB,MarketPro,email_blast,Performance_Display_English_Awareness_Push_Jun'22,3945.0,139,install,0.03523447401774398,3329
2024-09-03,US,MarketPro,organic,Brand_Video_Geo_Targeted_KYC_Completed_Sep'24,1403.0,5,install,0.003563791874554526,1290
2024-05-27,DE,,affiliate_network,Brand_UAC_English_Sales_Q3_Jan'22,6722.0,68,sign_up,0.010116036893781613,5817
2024-11-12,BR,,googleadwords_int,SB_UAC_Hindi_Sales_Q3_Sep'22,,356,sign_up,,7797
2025-02-09,JP,,facebook_int,Performance_Video_English_KYC_Completed_Dec'22,754.0,5,sign_up,0.006631299734748011,632
2024-08-11,IN,,email_blast,SB_Social_Geo_Targeted_Awareness_Push_Sep'24,,82,re-attribution,,1861
2025-10-13,IN,,direct,Retargeting_Social_English_KYC_Completed_Dec'23,5203.0,26,sign_up,0.004997117047857005,4394
2024-10-30,BR,,googleadwords_int,Retargeting_Display_Geo_Targeted_New_Installs_May'22,,82,re-engagement,,2285
2024-03-26,GB,,email_blast,Performance_Social_Hindi_Sales_Q3_Dec'22,1732.0,38,install,0.021939953810623556,1550
2025-03-12,AU,,affiliate_network,Performance_Search_Lookalike_Sales_Q3_Jul'22,1909.0,119,sign_up,0.062336301728653745,1620
2025-04-13,IN,,direct,Performance_UAC_Hindi_Sales_Q3_Aug'24,,16,purchase,,2532
2025-03-27,DE,AdConnect,tiktok_int,Retargeting_Search_Geo_Targeted_Awareness_Push_Sep'24,,326,purchase,,4475
2024-07-04,IN,AdConnect,googleadwords_int,Brand_Display_Broad_Sales_Q3_Mar'22,2627.0,47,sign_up,0.017891130567186907,2229
2025-03-24,CA,GrowthMasters,direct,SB_Video_Lookalike_KYC_Completed_Jun'24,,496,sign_up,,6630
2024-04-11,AU,AdConnect,affiliate_network,Retargeting_Video_English_KYC_Completed_Oct'24,4862.0,321,re-attribution,0.0660222130810366,4613
2024-08-01,IN,,organic,Brand_Social_Geo_Targeted_New_Installs_May'22,2320.0,69,install,0.029741379310344828,2145
2025-10-15,BR,DigitalLeap,snapchat_int,Performance_Search_English_KYC_Completed_Oct'23,3839.0,4,purchase,0.001041938004688721,3717
2024-06-04,US,,tiktok_int,Brand_Display_English_Sales_Q3_Mar'23,,293,sign_up,,6764
2024-04-06,DE,,tiktok_int,Retargeting_Search_Hindi_Awareness_Push_Jul'24,5259.0,244,purchase,0.04639665335615136,4820
2025-10-12,IN,,tiktok_int,Retargeting_Social_English_Awareness_Push_Aug'24,7087.0,95,re-engagement,0.013404825737265416,6101
2025-07-16,US,,affiliate_network,SB_UAC_Hindi_New_Installs_Jul'22,2485.0,75,install,0.030181086519114688,1915
2024-01-20,CA,MarketPro,facebook_int,Brand_Social_English_New_Installs_May'22,3345.0,71,sign_up,0.021225710014947684,3209
2024-06-20,IN,MarketPro,direct,SB_Social_English_Sales_Q3_Jan'24,,8,sign_up,,2650
2024-01-06,DE,,email_blast,Retargeting_Display_Broad_Sales_Q3_Aug'24,2675.0,106,purchase,0.03962616822429907,2119
2024-03-18,CA,,googleadwords_int,Brand_Video_Hindi_New_Installs_Jul'24,7008.0,529,re-attribution,0.0754851598173516,6689
2024-09-03,DE,AdConnect,affiliate_network,SB_UAC_Hindi_Sales_Q3_Oct'24,8397.0,496,re-engagement,0.05906871501726807,7014
2024-07-21,IN,,affiliate_network,Retargeting_UAC_Hindi_Awareness_Push_Jan'22,,142,re-attribution,,7710
2024-01-06,CA,,affiliate_network,Performance_Display_Broad_New_Installs_Jul'24,8890.0,344,purchase,0.03869516310461192,6874
2024-05-11,DE,,affiliate_network,SB_Search_Broad_New_Installs_Mar'23,194.0,8,re-attribution,0.041237113402061855,154
2024-12-02,DE,,affiliate_network,Retargeting_Social_Broad_New_Installs_Oct'23,,175,sign_up,,3821
2024-01-17,CA,,facebook_int,SB_Social_Geo_Targeted_KYC_Completed_Mar'24,8723.0,399,install,0.04574114410179984,6731
2024-03-01,JP,,direct,Performance_Search_English_Awareness_Push_Dec'24,,188,sign_up,,5627
2025-02-17,JP,MarketPro,googleadwords_int,Brand_Search_Geo_Targeted_New_Installs_Jun'22,,19,re-engagement,,469
2025-06-15,DE,,organic,Retargeting_Display_Hindi_New_Installs_Jan'24,,43,install,,661
2024-10-11,US,,googleadwords_int,Performance_Social_Hindi_Sales_Q3_Dec'24,6879.0,514,re-attribution,0.07472016281436256,6658
2023-11-19,IN,,snapchat_int,Retargeting_Video_Geo_Targeted_Sales_Q3_Jul'24,,462,install,,7755
2024-10-01,JP,,direct,Retargeting_Search_Hindi_KYC_Completed_Aug'23,,209,re-engagement,,7045
2025-08-08,US,MarketPro,affiliate_network,SB_Display_Lookalike_KYC_Completed_May'24,8832.0,465,sign_up,0.05264945652173913,6959
2025-09-14,BR,MarketPro,facebook_int,Performance_Search_Lookalike_Sales_Q3_Sep'22,7585.0,544,re-engagement,0.07172050098879368,6929
2024-09-13,IN,AdConnect,email_blast,Retargeting_UAC_Broad_KYC_Completed_Aug'24,7352.0,506,re-attribution,0.06882480957562569,7283
2024-06-20,IN,,snapchat_int,Retargeting_UAC_English_KYC_Completed_Mar'22,668.0,40,sign_up,0.059880239520958084,555
2024-04-18,IN,,affiliate_network,Retargeting_Social_Lookalike_KYC_Completed_Mar'24,3070.0,231,sign_up,0.0752442996742671,2916
2025-02-11,IN,,snapchat_int,Retargeting_Display_English_Sales_Q3_Mar'24,,34,re-attribution,,2130
2025-07-07,US,,email_blast,Brand_Social_Broad_KYC_Completed_Mar'23,5986.0,207,re-engagement,0.03458068827263615,5875
2024-08-23,BR,,email_blast,Brand_Display_Lookalike_New_Installs_Jul'24,,8,sign_up,,2324
2024-05-23,JP,,affiliate_network,Retargeting_Social_Lookalike_Sales_Q3_Sep'23,2766.0,166,re-attribution,0.060014461315979754,2679
2024-07-19,BR,,direct,Retargeting_Social_Lookalike_Sales_Q3_Jan'24,6076.0,18,install,0.0029624753127057276,5278
2024-04-25,IN,,googleadwords_int,Performance_UAC_Hindi_Awareness_Push_Dec'22,5775.0,123,re-attribution,0.0212987012987013,4599
2023-12-23,IN,,facebook_int,Brand_UAC_English_Sales_Q3_Dec'23,,391,purchase,,5305
2024-05-20,JP,MarketPro,facebook_int,Performance_Search_English_KYC_Completed_Apr'24,4716.0,197,re-attribution,0.0417726887192536,4007
2025-02-20,IN,,facebook_int,SB_Search_Hindi_New_Installs_Mar'24,6909.0,450,sign_up,0.06513243595310464,5674
2025-07-07,IN,,affiliate_network,Performance_Video_Broad_KYC_Completed_Oct'23,2728.0,119,re-engagement,0.0436217008797654,2203
2024-09-01,AU,,direct,Brand_Social_Broad_New_Installs_Jan'22,7231.0,27,purchase,0.0037339233854238696,6966
2024-03-12,GB,,snapchat_int,Retargeting_Search_Geo_Targeted_KYC_Completed_Nov'24,3902.0,160,re-attribution,0.04100461301896463,3547
2025-01-20,GB,,facebook_int,Brand_Video_Hindi_Awareness_Push_Oct'23,260.0,17,re-engagement,0.06538461538461539,255
2025-10-02,IN,,affiliate_network,Retargeting_Display_Geo_Targeted_New_Installs_Sep'24,,150,re-engagement,,2346
2024-01-19,IN,GrowthMasters,snapchat_int,Performance_UAC_Broad_Sales_Q3_Dec'22,1570.0,18,install,0.011464968152866241,1350
2024-04-26,US,,organic,Performance_Display_English_Awareness_Push_Jun'24,407.0,4,sign_up,0.009828009828009828,334
2024-02-02,BR,,affiliate_network,Retargeting_Social_Lookalike_KYC_Completed_Nov'24,3075.0,140,re-attribution,0.04552845528455285,2699
2025-09-07,GB,,tiktok_int,Performance_UAC_Hindi_New_Installs_Sep'22,4781.0,66,purchase,0.013804643380046016,4470
2025-09-03,CA,,snapchat_int,SB_Video_Lookalike_KYC_Completed_Oct'23,554.0,33,re-attribution,0.05956678700361011,515
2023-10-28,CA,,tiktok_int,Brand_Search_Lookalike_KYC_Completed_Jan'22,,32,sign_up,,6355
2024-03-03,IN,,googleadwords_int,Performance_UAC_Hindi_KYC_Completed_Nov'24,8293.0,588,re-attribution,0.07090317134933076,7508
2024-05-04,DE,DigitalLeap,snapchat_int,Brand_Display_Broad_Sales_Q3_Dec'24,,123,purchase,,4028
2025-09-27,US,,organic,Retargeting_Social_Lookalike_New_Installs_Sep'22,,18,purchase,,1050
2025-06-10,DE,,facebook_int,Retargeting_Display_Lookalike_New_Installs_Apr'22,8502.0,339,re-engagement,0.03987297106563162,7073
2024-04-01,BR,,direct,Retargeting_Video_Broad_New_Installs_Jun'24,4892.0,168,install,0.03434178250204415,4646
2024-06-18,IN,,googleadwords_int,Retargeting_Video_English_New_Installs_Jun'24,7764.0,32,purchase,0.004121586810922205,6507
2024-03-14,JP,,email_blast,Performance_UAC_Broad_New_Installs_Jul'23,4108.0,179,purchase,0.043573515092502436,3607
2024-06-29,DE,,direct,Performance_Search_English_KYC_Completed_Jun'22,1783.0,32,sign_up,0.0179472798653954,1485
2025-02-22,IN,DigitalLeap,googleadwords_int,Retargeting_Social_Lookalike_Awareness_Push_Apr'24,4628.0,168,install,0.036300777873811585,3840
2025-04-28,GB,MarketPro,direct,SB_Search_Hindi_KYC_Completed_Jan'23,5668.0,308,re-attribution,0.05434015525758645,5500
2024-07-03,US,,organic,Performance_Display_Geo_Targeted_Sales_Q3_Feb'22,117.0,7,install,0.05982905982905983,93
2023-12-20,GB,,tiktok_int,Performance_Display_Geo_Targeted_Awareness_Push_Jul'24,8736.0,180,re-engagement,0.020604395604395604,7512
2024-11-12,GB,,tiktok_int,Brand_Video_Hindi_New_Installs_Jun'23,,100,re-attribution,,4031
2025-06-04,DE,,snapchat_int,Retargeting_Social_Lookalike_New_Installs_Nov'23,,82,re-engagement,,1108
2025-07-11,BR,AdConnect,affiliate_network,Performance_Social_Lookalike_New_Installs_Jul'24,1778.0,80,re-engagement,0.04499437570303712,1423
2025-09-11,CA,,facebook_int,Brand_Search_Lookalike_KYC_Completed_Oct'24,8349.0,496,purchase,0.05940831237273925,7175
2024-02-07,IN,,organic,SB_Display_Geo_Targeted_Sales_Q3_Jan'23,7703.0,496,re-engagement,0.06439049720887965,6795
2025-02-23,US,,direct,Brand_Video_Broad_Sales_Q3_Jan'23,,574,purchase,,7355
2025-07-09,IN,,direct,Performance_Display_Broad_KYC_Completed_Dec'24,,198,re-attribution,,7103
2025-05-18,US,,email_blast,Retargeting_Social_Broad_Awareness_Push_Apr'23,6696.0,65,re-attribution,0.009707287933094385,5401
2025-09-04,IN,,facebook_int,Retargeting_Social_Hindi_Awareness_Push_Apr'24,6824.0,90,purchase,0.013188745603751465,5515
2024-11-24,JP,,googleadwords_int,Retargeting_Social_Geo_Targeted_New_Installs_Apr'24,5479.0,80,purchase,0.014601204599379448,4898
2024-03-03,BR,,email_blast,Brand_Search_English_Awareness_Push_Sep'24,,589,re-attribution,,7862
2025-03-11,JP,DigitalLeap,tiktok_int,Retargeting_Search_Hindi_Awareness_Push_May'24,1397.0,21,install,0.015032211882605583,1353
2024-10-09,BR,,email_blast,SB_Social_Geo_Targeted_New_Installs_Jan'23,,166,purchase,,7175
2025-09-28,AU,,googleadwords_int,SB_Social_Hindi_New_Installs_Nov'23,,141,sign_up,,4347
2024-12-01,IN,AdConnect,facebook_int,Retargeting_UAC_Hindi_Awareness_Push_Jun'24,,311,purchase,,7832
2023-12-24,AU,AdConnect,email_blast,Performance_UAC_Lookalike_KYC_Completed_Mar'23,,112,re-attribution,,1441
2025-03-04,IN,,affiliate_network,Retargeting_Search_Geo_Targeted_Awareness_Push_Jul'22,5900.0,412,purchase,0.06983050847457627,5279
2024-09-05,IN,,affiliate_network,SB_Display_English_New_Installs_Jul'23,,272,re-attribution,,5135
2025-07-29,BR,,affiliate_network,SB_Display_Geo_Targeted_New_Installs_Jul'23,6168.0,131,re-attribution,0.021238651102464333,5613
2023-11-15,IN,,tiktok_int,Retargeting_Social_Geo_Targeted_KYC_Completed_Jul'22,6569.0,360,re-attribution,0.05480286192723398,5795
2024-09-26,AU,,facebook_int,SB_Video_Broad_Awareness_Push_Feb'23,,4,purchase,,616
2024-12-17,IN,,snapchat_int,SB_Video_Hindi_Sales_Q3_Aug'24,7196.0,440,sign_up,0.061145080600333516,6660
2024-09-22,US,,facebook_int,Brand_Search_Hindi_KYC_Completed_Jun'22,9830.0,601,re-engagement,0.06113936927772126,7871
2024-05-22,BR,DigitalLeap,facebook_int,SB_Video_Broad_Awareness_Push_Dec'24,8474.0,254,re-engagement,0.029974038234599952,7239
2024-02-15,BR,,direct,Performance_Display_Geo_Targeted_Sales_Q3_Jan'23,8647.0,314,re-attribution,0.03631317219845033,6957
2024-10-04,GB,,direct,Performance_Social_Broad_KYC_Completed_Dec'23,6831.0,463,purchase,0.06777924169228516,6086
2024-09-05,GB,,snapchat_int,Retargeting_Search_Geo_Targeted_Awareness_Push_Oct'24,8560.0,266,purchase,0.03107476635514019,6843
2024-06-14,DE,AdConnect,affiliate_network,Brand_Display_Lookalike_KYC_Completed_Mar'24,4459.0,8,purchase,0.001794124243103835,4444
2025-01-16,AU,,facebook_int,Performance_Social_Broad_Sales_Q3_Apr'24,1623.0,77,re-engagement,0.0474430067775724,1590
2025-04-13,US,,snapchat_int,Brand_Video_Hindi_Awareness_Push_Dec'22,5074.0,244,install,0.04808829325975562,4191
2024-11-26,IN,,snapchat_int,SB_Display_Lookalike_KYC_Completed_Jan'22,3208.0,209,re-attribution,0.06514962593516209,2753
2024-10-11,IN,,tiktok_int,SB_UAC_English_Awareness_Push_Jul'22,,324,re-attribution,,4497
2023-12-21,IN,DigitalLeap,facebook_int,Retargeting_Social_English_KYC_Completed_Jul'23,,125,sign_up,,2479
2025-08-29,IN,GrowthMasters,direct,Retargeting_UAC_Hindi_Awareness_Push_Aug'22,528.0,1,re-engagement,0.001893939393939394,451
2025-03-04,GB,,direct,Performance_Video_Lookalike_Sales_Q3_Sep'24,5003.0,146,install,0.029182490505696584,4440
2024-04-30,DE,,email_blast,Retargeting_Search_Geo_Targeted_New_Installs_Mar'22,7573.0,448,install,0.05915753334213654,5925
2024-11-23,DE,AdConnect,tiktok_int,SB_Video_Broad_New_Installs_Feb'23,5571.0,21,re-attribution,0.003769520732364028,4702
2024-10-07,IN,,tiktok_int,SB_Display_Lookalike_Awareness_Push_Jan'22,4057.0,104,purchase,0.02563470544737491,3652
2025-04-07,IN,,affiliate_network,Brand_Display_Geo_Targeted_KYC_Completed_Jul'23,,81,sign_up,,1051
2025-03-09,BR,MarketPro,email_blast,SB_Video_Geo_Targeted_New_Installs_Dec'22,,69,re-attribution,,1435
2024-11-22,IN,,facebook_int,Brand_Search_Lookalike_New_Installs_Aug'23,2523.0,122,install,0.048355132778438364,1943
2025-06-01,IN,,organic,SB_Display_Broad_New_Installs_May'24,,440,re-engagement,,7485
2024-12-19,IN,,snapchat_int,Retargeting_Social_Geo_Targeted_KYC_Completed_Apr'24,5853.0,356,install,0.060823509311464206,5249
2025-06-17,DE,,direct,Brand_Search_Hindi_Awareness_Push_Jan'24,,35,re-attribution,,667
2024-02-25,BR,,direct,Retargeting_Social_Geo_Targeted_Awareness_Push_Jun'24,1771.0,83,install,0.04686617730095991,1644
2024-11-27,US,,googleadwords_int,Retargeting_Display_Geo_Targeted_Sales_Q3_Mar'22,,261,purchase,,7697
2024-08-28,IN,,googleadwords_int,SB_Video_Hindi_Awareness_Push_May'22,7179.0,343,install,0.047778242094999306,6468
2024-06-24,JP,,facebook_int,Performance_Video_Geo_Targeted_Awareness_Push_Oct'24,,55,install,,6958
2023-11-14,IN,,email_blast,Retargeting_Display_Hindi_New_Installs_Nov'23,,42,re-engagement,,5010
2025-02-01,IN,,tiktok_int,Brand_Social_Geo_Targeted_New_Installs_Jan'22,9467.0,458,purchase,0.04837857821907679,7380
2024-02-23,GB,,direct,SB_Video_Broad_Awareness_Push_Aug'24,696.0,40,re-engagement,0.05747126436781609,623
2024-12-11,GB,GrowthMasters,googleadwords_int,Performance_Display_Lookalike_Sales_Q3_Mar'22,3494.0,211,re-engagement,0.060389238694905555,3265
2024-07-13,IN,,snapchat_int,SB_UAC_Lookalike_Sales_Q3_Mar'24,1231.0,17,sign_up,0.01380991064175467,1017
2025-08-09,DE,,facebook_int,Brand_Video_Lookalike_KYC_Completed_May'22,3769.0,169,install,0.04483947996816132,3296
2024-09-28,GB,,tiktok_int,Brand_UAC_Geo_Targeted_Awareness_Push_Dec'23,5833.0,380,re-engagement,0.06514657980456026,5682
2025-03-28,JP,,organic,Brand_Video_Lookalike_New_Installs_Oct'23,8344.0,96,purchase,0.011505273250239693,7091
2025-07-24,IN,,snapchat_int,Brand_UAC_Lookalike_Sales_Q3_May'22,5058.0,151,install,0.02985369711348359,4381
2025-07-28,IN,,snapchat_int,Retargeting_Video_Lookalike_KYC_Completed_Jul'24,,82,purchase,,1174
2023-10-28,IN,,snapchat_int,Retargeting_UAC_Broad_New_Installs_Jul'23,,423,install,,7310
2025-08-26,GB,,email_blast,Retargeting_Search_Broad_KYC_Completed_Jul'24,9659.0,320,re-engagement,0.03312972357386893,7745
2025-01-13,CA,,affiliate_network,Brand_Social_Geo_Targeted_New_Installs_Jan'22,3156.0,211,install,0.06685678073510773,3068
2023-10-28,US,,affiliate_network,Brand_Display_English_Awareness_Push_Apr'23,,73,install,,1841
2024-06-17,DE,,email_blast,Retargeting_Display_English_Sales_Q3_Apr'24,5668.0,67,re-attribution,0.01182074805928017,5270
2025-05-05,US,,affiliate_network,SB_Video_Lookalike_New_Installs_Jun'24,1183.0,48,purchase,0.04057480980557904,941
2024-09-18,JP,,direct,SB_Display_Geo_Targeted_Awareness_Push_May'24,8056.0,124,re-engagement,0.015392254220456803,7687
2024-03-21,US,,tiktok_int,Brand_Video_Geo_Targeted_New_Installs_Nov'24,6512.0,48,sign_up,0.007371007371007371,5824
2025-10-02,IN,,googleadwords_int,Brand_Social_Lookalike_KYC_Completed_Apr'22,135.0,8,re-attribution,0.05925925925925926,128
2024-08-27,IN,,affiliate_network,Brand_Social_Geo_Targeted_Sales_Q3_Sep'23,8147.0,90,purchase,0.011047011169755738,6482
2025-05-22,US,AdConnect,direct,Retargeting_Search_Broad_Awareness_Push_Apr'22,1066.0,47,re-engagement,0.04409005628517824,826
2024-05-05,IN,,direct,Performance_Search_Geo_Targeted_KYC_Completed_Nov'24,4216.0,184,re-attribution,0.04364326375711575,3288
2023-11-09,DE,,direct,Performance_Video_English_KYC_Completed_Jun'23,7502.0,40,sign_up,0.005331911490269262,6019
2024-01-18,US,,googleadwords_int,Performance_Display_English_KYC_Completed_Sep'24,6585.0,206,re-attribution,0.03128321943811693,5333
2023-11-07,IN,,snapchat_int,Retargeting_Video_Broad_New_Installs_Apr'22,995.0,13,install,0.01306532663316583,913
2024-02-03,IN,,tiktok_int,Performance_Video_Lookalike_Sales_Q3_Jul'23,1010.0,67,install,0.06633663366336634,862
2025-04-30,IN,,direct,Performance_Display_Lookalike_Sales_Q3_Jan'24,,353,re-engagement,,4645
2025-05-10,IN,,organic,Performance_Search_English_New_Installs_Nov'24,4073.0,277,re-engagement,0.06800883869383746,3799
2024-07-07,AU,,tiktok_int,Retargeting_Search_Broad_Sales_Q3_Aug'23,7257.0,187,install,0.025768223783932755,7099
2024-08-23,IN,DigitalLeap,snapchat_int,SB_Display_Broad_Awareness_Push_Jan'23,4326.0,232,re-engagement,0.053629218677762366,4240
2024-04-18,IN,,facebook_int,Retargeting_Social_Hindi_Sales_Q3_Oct'24,6662.0,271,purchase,0.04067847493245272,5128
2025-04-07,IN,AdConnect,organic,Brand_Video_Geo_Targeted_KYC_Completed_Sep'22,3640.0,221,install,0.060714285714285714,3152
2024-01-18,IN,,facebook_int,Performance_Search_Broad_Awareness_Push_Oct'24,5585.0,186,purchase,0.033303491495076096,4804
2024-02-11,IN,,organic,Performance_Search_English_New_Installs_Mar'24,,49,sign_up,,1158
2024-09-23,IN,,email_blast,Performance_Display_Geo_Targeted_Sales_Q3_Jun'23,7996.0,138,install,0.01725862931465733,7851
2025-07-13,US,MarketPro,snapchat_int,Brand_UAC_English_Awareness_Push_Jul'22,,79,purchase,,6207
2024-11-09,IN,,direct,SB_Search_Broad_New_Installs_Apr'22,1141.0,75,re-engagement,0.06573181419807186,1069
2025-03-14,US,,affiliate_network,SB_UAC_Lookalike_Awareness_Push_May'23,1951.0,110,sign_up,0.056381342901076374,1738
2025-03-24,CA,,affiliate_network,Brand_Display_Lookalike_KYC_Completed_Oct'24,8359.0,107,re-attribution,0.012800574231367389,7516
2024-10-28,IN,,snapchat_int,Retargeting_Search_English_Sales_Q3_May'24,6026.0,413,purchase,0.06853634251576501,5454
2024-02-03,US,,googleadwords_int,Brand_Social_Broad_Sales_Q3_Oct'24,1217.0,16,install,0.01314708299096138,1000
2025-03-30,DE,,facebook_int,Performance_UAC_Hindi_Sales_Q3_Apr'24,,13,sign_up,,249
2023-12-28,IN,,organic,Performance_Display_Lookalike_Awareness_Push_Jun'24,,461,sign_up,,7578
2025-08-22,GB,,email_blast,Retargeting_UAC_Geo_Targeted_KYC_Completed_Jun'23,,467,purchase,,6649
2024-09-21,GB,MarketPro,tiktok_int,Retargeting_UAC_Hindi_Sales_Q3_Sep'22,4414.0,62,purchase,0.014046216583597644,3606
2025-04-12,US,MarketPro,snapchat_int,Brand_Video_Broad_New_Installs_Sep'24,225.0,1,purchase,0.0044444444444444444,203
2025-06-28,IN,,tiktok_int,Performance_UAC_Lookalike_New_Installs_Jan'22,6190.0,22,install,0.003554119547657512,5339
2024-03-18,GB,,googleadwords_int,SB_Social_Geo_Targeted_New_Installs_Feb'24,,129,purchase,,1806
2023-12-25,JP,DigitalLeap,email_blast,Performance_Display_Hindi_New_Installs_Oct'22,,198,sign_up,,3514
2024-08-03,IN,,tiktok_int,Brand_Video_Broad_Awareness_Push_Jun'22,,110,install,,4882
